"2011-08-09","BUY","2011-07-07","BOLLINGER"
"2011-08-09","SELL","2011-07-29","BOLLINGER"
"2011-08-09","BUY","2011-07-19","BOLLINGER"
"2011-08-09","SELL","2011-07-18","BOLLINGER"
"2011-08-10","BUY","2011-07-07","BOLLINGER"
"2011-08-10","SELL","2011-07-29","BOLLINGER"
"2011-08-10","BUY","2011-07-19","BOLLINGER"
"2011-08-10","SELL","2011-07-18","BOLLINGER"
"2011-08-11","BUY","2011-07-07","BOLLINGER"
"2011-08-11","SELL","2011-07-29","BOLLINGER"
"2011-08-11","BUY","2011-07-19","BOLLINGER"
"2011-08-11","SELL","2011-07-18","BOLLINGER"
"2011-08-11","SELL","2011-08-09","BOLLINGER"
"2011-08-12","SELL","2011-07-29","BOLLINGER"
"2011-08-12","BUY","2011-07-19","BOLLINGER"
"2011-08-12","SELL","2011-07-18","BOLLINGER"
"2011-08-12","SELL","2011-08-09","BOLLINGER"
"2011-08-16","SELL","2011-07-29","BOLLINGER"
"2011-08-16","BUY","2011-07-19","BOLLINGER"
"2011-08-16","SELL","2011-07-18","BOLLINGER"
"2011-08-16","SELL","2011-08-09","BOLLINGER"
"2011-08-17","SELL","2011-07-29","BOLLINGER"
"2011-08-17","BUY","2011-07-19","BOLLINGER"
"2011-08-17","SELL","2011-07-18","BOLLINGER"
"2011-08-17","SELL","2011-08-09","BOLLINGER"
"2011-08-18","SELL","2011-07-29","BOLLINGER"
"2011-08-18","BUY","2011-07-19","BOLLINGER"
"2011-08-18","SELL","2011-07-18","BOLLINGER"
"2011-08-18","SELL","2011-08-09","BOLLINGER"
"2011-08-18","SELL","2011-08-16","BOLLINGER"
"2011-08-19","BUY","2011-07-19","BOLLINGER"
"2011-08-19","SELL","2011-07-18","BOLLINGER"
"2011-08-19","SELL","2011-08-09","BOLLINGER"
"2011-08-19","SELL","2011-08-16","BOLLINGER"
"2011-08-22","BUY","2011-07-19","BOLLINGER"
"2011-08-22","SELL","2011-07-18","BOLLINGER"
"2011-08-22","SELL","2011-08-09","BOLLINGER"
"2011-08-22","SELL","2011-08-16","BOLLINGER"
"2011-08-23","BUY","2011-07-19","BOLLINGER"
"2011-08-23","SELL","2011-07-18","BOLLINGER"
"2011-08-23","SELL","2011-08-09","BOLLINGER"
"2011-08-23","SELL","2011-08-16","BOLLINGER"
"2011-08-23","SELL","2011-08-19","BOLLINGER"
"2011-08-24","SELL","2011-07-18","BOLLINGER"
"2011-08-24","SELL","2011-08-09","BOLLINGER"
"2011-08-24","SELL","2011-08-16","BOLLINGER"
"2011-08-24","SELL","2011-08-19","BOLLINGER"
"2011-08-25","SELL","2011-08-09","BOLLINGER"
"2011-08-25","SELL","2011-08-16","BOLLINGER"
"2011-08-25","SELL","2011-08-19","BOLLINGER"
"2011-08-26","SELL","2011-08-09","BOLLINGER"
"2011-08-26","SELL","2011-08-16","BOLLINGER"
"2011-08-26","SELL","2011-08-19","BOLLINGER"
"2011-08-29","SELL","2011-08-09","BOLLINGER"
"2011-08-29","SELL","2011-08-16","BOLLINGER"
"2011-08-29","SELL","2011-08-19","BOLLINGER"
"2011-08-30","SELL","2011-08-09","BOLLINGER"
"2011-08-30","SELL","2011-08-16","BOLLINGER"
"2011-08-30","SELL","2011-08-19","BOLLINGER"
"2011-08-30","SELL","2011-08-26","BOLLINGER"
"2011-09-02","SELL","2011-08-09","BOLLINGER"
"2011-09-02","SELL","2011-08-16","BOLLINGER"
"2011-09-02","SELL","2011-08-19","BOLLINGER"
"2011-09-02","SELL","2011-08-26","BOLLINGER"
"2011-09-05","SELL","2011-08-09","BOLLINGER"
"2011-09-05","SELL","2011-08-16","BOLLINGER"
"2011-09-05","SELL","2011-08-19","BOLLINGER"
"2011-09-05","SELL","2011-08-26","BOLLINGER"
"2011-09-06","SELL","2011-08-09","BOLLINGER"
"2011-09-06","SELL","2011-08-16","BOLLINGER"
"2011-09-06","SELL","2011-08-19","BOLLINGER"
"2011-09-06","SELL","2011-08-26","BOLLINGER"
"2011-09-07","SELL","2011-08-09","BOLLINGER"
"2011-09-07","SELL","2011-08-16","BOLLINGER"
"2011-09-07","SELL","2011-08-19","BOLLINGER"
"2011-09-07","SELL","2011-08-26","BOLLINGER"
"2011-09-08","SELL","2011-08-16","BOLLINGER"
"2011-09-08","SELL","2011-08-19","BOLLINGER"
"2011-09-08","SELL","2011-08-26","BOLLINGER"
"2011-09-09","SELL","2011-08-16","BOLLINGER"
"2011-09-09","SELL","2011-08-19","BOLLINGER"
"2011-09-09","SELL","2011-08-26","BOLLINGER"
"2011-09-12","SELL","2011-08-16","BOLLINGER"
"2011-09-12","SELL","2011-08-19","BOLLINGER"
"2011-09-12","SELL","2011-08-26","BOLLINGER"
"2011-09-12","BUY","2011-09-08","BOLLINGER"
"2011-09-13","SELL","2011-08-16","BOLLINGER"
"2011-09-13","SELL","2011-08-19","BOLLINGER"
"2011-09-13","SELL","2011-08-26","BOLLINGER"
"2011-09-13","BUY","2011-09-08","BOLLINGER"
"2011-09-14","SELL","2011-08-16","BOLLINGER"
"2011-09-14","SELL","2011-08-19","BOLLINGER"
"2011-09-14","SELL","2011-08-26","BOLLINGER"
"2011-09-14","BUY","2011-09-08","BOLLINGER"
"2011-09-15","SELL","2011-08-19","BOLLINGER"
"2011-09-15","SELL","2011-08-26","BOLLINGER"
"2011-09-15","BUY","2011-09-08","BOLLINGER"
"2011-09-16","SELL","2011-08-19","BOLLINGER"
"2011-09-16","SELL","2011-08-26","BOLLINGER"
"2011-09-16","BUY","2011-09-08","BOLLINGER"
"2011-09-19","SELL","2011-08-19","BOLLINGER"
"2011-09-19","SELL","2011-08-26","BOLLINGER"
"2011-09-19","BUY","2011-09-08","BOLLINGER"
"2011-09-20","SELL","2011-08-19","BOLLINGER"
"2011-09-20","SELL","2011-08-26","BOLLINGER"
"2011-09-20","BUY","2011-09-08","BOLLINGER"
"2011-09-21","SELL","2011-08-19","BOLLINGER"
"2011-09-21","SELL","2011-08-26","BOLLINGER"
"2011-09-21","BUY","2011-09-08","BOLLINGER"
"2011-09-22","SELL","2011-08-19","BOLLINGER"
"2011-09-22","SELL","2011-08-26","BOLLINGER"
"2011-09-22","BUY","2011-09-08","BOLLINGER"
"2011-09-22","BUY","2011-09-20","BOLLINGER"
"2011-09-23","SELL","2011-08-19","BOLLINGER"
"2011-09-23","SELL","2011-08-26","BOLLINGER"
"2011-09-23","BUY","2011-09-08","BOLLINGER"
"2011-09-23","BUY","2011-09-20","BOLLINGER"
"2011-09-26","SELL","2011-08-26","BOLLINGER"
"2011-09-26","BUY","2011-09-08","BOLLINGER"
"2011-09-26","BUY","2011-09-20","BOLLINGER"
"2011-09-27","SELL","2011-08-26","BOLLINGER"
"2011-09-27","BUY","2011-09-08","BOLLINGER"
"2011-09-27","SELL","2011-09-23","BOLLINGER"
"2011-09-27","BUY","2011-09-20","BOLLINGER"
"2011-09-28","SELL","2011-08-26","BOLLINGER"
"2011-09-28","BUY","2011-09-08","BOLLINGER"
"2011-09-28","SELL","2011-09-23","BOLLINGER"
"2011-09-28","BUY","2011-09-20","BOLLINGER"
"2011-09-29","SELL","2011-08-26","BOLLINGER"
"2011-09-29","BUY","2011-09-08","BOLLINGER"
"2011-09-29","SELL","2011-09-23","BOLLINGER"
"2011-09-29","BUY","2011-09-20","BOLLINGER"
"2011-09-30","BUY","2011-09-08","BOLLINGER"
"2011-09-30","SELL","2011-09-23","BOLLINGER"
"2011-09-30","BUY","2011-09-20","BOLLINGER"
"2011-10-03","BUY","2011-09-08","BOLLINGER"
"2011-10-03","SELL","2011-09-23","BOLLINGER"
"2011-10-03","BUY","2011-09-20","BOLLINGER"
"2011-10-03","BUY","2011-09-29","BOLLINGER"
"2011-10-04","BUY","2011-09-08","BOLLINGER"
"2011-10-04","SELL","2011-09-23","BOLLINGER"
"2011-10-04","BUY","2011-09-20","BOLLINGER"
"2011-10-04","BUY","2011-09-29","BOLLINGER"
"2011-10-05","BUY","2011-09-08","BOLLINGER"
"2011-10-05","SELL","2011-09-23","BOLLINGER"
"2011-10-05","BUY","2011-09-20","BOLLINGER"
"2011-10-05","BUY","2011-09-29","BOLLINGER"
"2011-10-07","BUY","2011-09-08","BOLLINGER"
"2011-10-07","SELL","2011-09-23","BOLLINGER"
"2011-10-07","BUY","2011-09-20","BOLLINGER"
"2011-10-07","BUY","2011-09-29","BOLLINGER"
"2011-10-10","BUY","2011-09-08","BOLLINGER"
"2011-10-10","SELL","2011-09-23","BOLLINGER"
"2011-10-10","BUY","2011-09-20","BOLLINGER"
"2011-10-10","SELL","2011-10-05","BOLLINGER"
"2011-10-10","BUY","2011-09-29","BOLLINGER"
"2011-10-11","BUY","2011-09-08","BOLLINGER"
"2011-10-11","SELL","2011-09-23","BOLLINGER"
"2011-10-11","BUY","2011-09-20","BOLLINGER"
"2011-10-11","SELL","2011-10-05","BOLLINGER"
"2011-10-11","BUY","2011-09-29","BOLLINGER"
"2011-10-12","SELL","2011-09-23","BOLLINGER"
"2011-10-12","BUY","2011-09-20","BOLLINGER"
"2011-10-12","SELL","2011-10-05","BOLLINGER"
"2011-10-12","BUY","2011-09-29","BOLLINGER"
"2011-10-13","SELL","2011-09-23","BOLLINGER"
"2011-10-13","BUY","2011-09-20","BOLLINGER"
"2011-10-13","SELL","2011-10-05","BOLLINGER"
"2011-10-13","BUY","2011-09-29","BOLLINGER"
"2011-10-14","SELL","2011-09-23","BOLLINGER"
"2011-10-14","BUY","2011-09-20","BOLLINGER"
"2011-10-14","SELL","2011-10-05","BOLLINGER"
"2011-10-14","BUY","2011-09-29","BOLLINGER"
"2011-10-14","BUY","2011-10-12","BOLLINGER"
"2011-10-17","SELL","2011-09-23","BOLLINGER"
"2011-10-17","BUY","2011-09-20","BOLLINGER"
"2011-10-17","SELL","2011-10-05","BOLLINGER"
"2011-10-17","BUY","2011-09-29","BOLLINGER"
"2011-10-17","BUY","2011-10-12","BOLLINGER"
"2011-10-18","SELL","2011-09-23","BOLLINGER"
"2011-10-18","BUY","2011-09-20","BOLLINGER"
"2011-10-18","SELL","2011-10-05","BOLLINGER"
"2011-10-18","BUY","2011-09-29","BOLLINGER"
"2011-10-18","BUY","2011-10-12","BOLLINGER"
"2011-10-18","BUY","2011-10-14","BOLLINGER"
"2011-10-19","SELL","2011-09-23","BOLLINGER"
"2011-10-19","BUY","2011-09-20","BOLLINGER"
"2011-10-19","SELL","2011-10-05","BOLLINGER"
"2011-10-19","BUY","2011-09-29","BOLLINGER"
"2011-10-19","BUY","2011-10-12","BOLLINGER"
"2011-10-19","BUY","2011-10-14","BOLLINGER"
"2011-10-20","SELL","2011-09-23","BOLLINGER"
"2011-10-20","BUY","2011-09-20","BOLLINGER"
"2011-10-20","SELL","2011-10-05","BOLLINGER"
"2011-10-20","BUY","2011-09-29","BOLLINGER"
"2011-10-20","BUY","2011-10-12","BOLLINGER"
"2011-10-20","BUY","2011-10-14","BOLLINGER"
"2011-10-21","BUY","2011-09-20","BOLLINGER"
"2011-10-21","SELL","2011-10-05","BOLLINGER"
"2011-10-21","BUY","2011-09-29","BOLLINGER"
"2011-10-21","BUY","2011-10-12","BOLLINGER"
"2011-10-21","BUY","2011-10-14","BOLLINGER"
"2011-10-24","BUY","2011-09-20","BOLLINGER"
"2011-10-24","SELL","2011-10-05","BOLLINGER"
"2011-10-24","BUY","2011-09-29","BOLLINGER"
"2011-10-24","BUY","2011-10-12","BOLLINGER"
"2011-10-24","BUY","2011-10-14","BOLLINGER"
"2011-10-25","BUY","2011-09-20","BOLLINGER"
"2011-10-25","SELL","2011-10-05","BOLLINGER"
"2011-10-25","BUY","2011-09-29","BOLLINGER"
"2011-10-25","BUY","2011-10-12","BOLLINGER"
"2011-10-25","BUY","2011-10-14","BOLLINGER"
"2011-10-26","SELL","2011-10-05","BOLLINGER"
"2011-10-26","BUY","2011-09-29","BOLLINGER"
"2011-10-26","BUY","2011-10-12","BOLLINGER"
"2011-10-26","BUY","2011-10-14","BOLLINGER"
"2011-10-28","SELL","2011-10-05","BOLLINGER"
"2011-10-28","BUY","2011-09-29","BOLLINGER"
"2011-10-28","BUY","2011-10-12","BOLLINGER"
"2011-10-28","BUY","2011-10-14","BOLLINGER"
"2011-10-31","SELL","2011-10-05","BOLLINGER"
"2011-10-31","BUY","2011-09-29","BOLLINGER"
"2011-10-31","BUY","2011-10-12","BOLLINGER"
"2011-10-31","BUY","2011-10-14","BOLLINGER"
"2011-11-01","SELL","2011-10-05","BOLLINGER"
"2011-11-01","BUY","2011-09-29","BOLLINGER"
"2011-11-01","BUY","2011-10-12","BOLLINGER"
"2011-11-01","BUY","2011-10-14","BOLLINGER"
"2011-11-01","BUY","2011-10-28","BOLLINGER"
"2011-11-02","SELL","2011-10-05","BOLLINGER"
"2011-11-02","BUY","2011-09-29","BOLLINGER"
"2011-11-02","BUY","2011-10-12","BOLLINGER"
"2011-11-02","BUY","2011-10-14","BOLLINGER"
"2011-11-02","BUY","2011-10-28","BOLLINGER"
"2011-11-03","BUY","2011-09-29","BOLLINGER"
"2011-11-03","BUY","2011-10-12","BOLLINGER"
"2011-11-03","BUY","2011-10-14","BOLLINGER"
"2011-11-03","BUY","2011-10-28","BOLLINGER"
"2011-11-04","BUY","2011-09-29","BOLLINGER"
"2011-11-04","BUY","2011-10-12","BOLLINGER"
"2011-11-04","BUY","2011-10-14","BOLLINGER"
"2011-11-04","BUY","2011-10-28","BOLLINGER"
"2011-11-08","BUY","2011-09-29","BOLLINGER"
"2011-11-08","BUY","2011-10-12","BOLLINGER"
"2011-11-08","BUY","2011-10-14","BOLLINGER"
"2011-11-08","BUY","2011-10-28","BOLLINGER"
"2011-11-09","BUY","2011-10-12","BOLLINGER"
"2011-11-09","BUY","2011-10-14","BOLLINGER"
"2011-11-09","BUY","2011-10-28","BOLLINGER"
"2011-11-09","BUY","2011-11-04","BOLLINGER"
"2011-11-11","BUY","2011-10-12","BOLLINGER"
"2011-11-11","BUY","2011-10-14","BOLLINGER"
"2011-11-11","BUY","2011-10-28","BOLLINGER"
"2011-11-11","BUY","2011-11-04","BOLLINGER"
"2011-11-14","BUY","2011-10-12","BOLLINGER"
"2011-11-14","BUY","2011-10-14","BOLLINGER"
"2011-11-14","BUY","2011-10-28","BOLLINGER"
"2011-11-14","BUY","2011-11-04","BOLLINGER"
"2011-11-15","BUY","2011-10-12","BOLLINGER"
"2011-11-15","BUY","2011-10-14","BOLLINGER"
"2011-11-15","BUY","2011-10-28","BOLLINGER"
"2011-11-15","BUY","2011-11-04","BOLLINGER"
"2011-11-16","BUY","2011-10-12","BOLLINGER"
"2011-11-16","BUY","2011-10-14","BOLLINGER"
"2011-11-16","BUY","2011-10-28","BOLLINGER"
"2011-11-16","BUY","2011-11-04","BOLLINGER"
"2011-11-17","BUY","2011-10-12","BOLLINGER"
"2011-11-17","BUY","2011-10-14","BOLLINGER"
"2011-11-17","BUY","2011-10-28","BOLLINGER"
"2011-11-17","SELL","2011-11-15","BOLLINGER"
"2011-11-17","BUY","2011-11-04","BOLLINGER"
"2011-11-18","BUY","2011-10-12","BOLLINGER"
"2011-11-18","BUY","2011-10-14","BOLLINGER"
"2011-11-18","BUY","2011-10-28","BOLLINGER"
"2011-11-18","SELL","2011-11-15","BOLLINGER"
"2011-11-18","BUY","2011-11-04","BOLLINGER"
"2011-11-21","BUY","2011-10-12","BOLLINGER"
"2011-11-21","BUY","2011-10-14","BOLLINGER"
"2011-11-21","BUY","2011-10-28","BOLLINGER"
"2011-11-21","SELL","2011-11-15","BOLLINGER"
"2011-11-21","BUY","2011-11-04","BOLLINGER"
"2011-11-21","SELL","2011-11-17","BOLLINGER"
"2011-11-22","BUY","2011-10-14","BOLLINGER"
"2011-11-22","BUY","2011-10-28","BOLLINGER"
"2011-11-22","SELL","2011-11-15","BOLLINGER"
"2011-11-22","BUY","2011-11-04","BOLLINGER"
"2011-11-22","SELL","2011-11-17","BOLLINGER"
"2011-11-23","BUY","2011-10-14","BOLLINGER"
"2011-11-23","BUY","2011-10-28","BOLLINGER"
"2011-11-23","SELL","2011-11-15","BOLLINGER"
"2011-11-23","BUY","2011-11-04","BOLLINGER"
"2011-11-23","SELL","2011-11-17","BOLLINGER"
"2011-11-23","SELL","2011-11-21","BOLLINGER"
"2011-11-24","BUY","2011-10-14","BOLLINGER"
"2011-11-24","BUY","2011-10-28","BOLLINGER"
"2011-11-24","SELL","2011-11-15","BOLLINGER"
"2011-11-24","BUY","2011-11-04","BOLLINGER"
"2011-11-24","SELL","2011-11-17","BOLLINGER"
"2011-11-24","SELL","2011-11-21","BOLLINGER"
"2011-11-25","BUY","2011-10-28","BOLLINGER"
"2011-11-25","SELL","2011-11-15","BOLLINGER"
"2011-11-25","BUY","2011-11-04","BOLLINGER"
"2011-11-25","SELL","2011-11-17","BOLLINGER"
"2011-11-25","SELL","2011-11-21","BOLLINGER"
"2011-11-25","SELL","2011-11-23","BOLLINGER"
"2011-11-28","BUY","2011-10-28","BOLLINGER"
"2011-11-28","SELL","2011-11-15","BOLLINGER"
"2011-11-28","BUY","2011-11-04","BOLLINGER"
"2011-11-28","SELL","2011-11-17","BOLLINGER"
"2011-11-28","SELL","2011-11-21","BOLLINGER"
"2011-11-28","SELL","2011-11-23","BOLLINGER"
"2011-11-29","BUY","2011-10-28","BOLLINGER"
"2011-11-29","SELL","2011-11-15","BOLLINGER"
"2011-11-29","BUY","2011-11-04","BOLLINGER"
"2011-11-29","SELL","2011-11-17","BOLLINGER"
"2011-11-29","SELL","2011-11-21","BOLLINGER"
"2011-11-29","SELL","2011-11-23","BOLLINGER"
"2011-11-29","SELL","2011-11-25","BOLLINGER"
"2011-11-30","BUY","2011-10-28","BOLLINGER"
"2011-11-30","SELL","2011-11-15","BOLLINGER"
"2011-11-30","BUY","2011-11-04","BOLLINGER"
"2011-11-30","SELL","2011-11-17","BOLLINGER"
"2011-11-30","SELL","2011-11-21","BOLLINGER"
"2011-11-30","SELL","2011-11-23","BOLLINGER"
"2011-11-30","SELL","2011-11-25","BOLLINGER"
"2011-12-01","BUY","2011-10-28","BOLLINGER"
"2011-12-01","SELL","2011-11-15","BOLLINGER"
"2011-12-01","BUY","2011-11-04","BOLLINGER"
"2011-12-01","SELL","2011-11-17","BOLLINGER"
"2011-12-01","SELL","2011-11-21","BOLLINGER"
"2011-12-01","SELL","2011-11-23","BOLLINGER"
"2011-12-01","SELL","2011-11-25","BOLLINGER"
"2011-12-02","SELL","2011-11-15","BOLLINGER"
"2011-12-02","BUY","2011-11-04","BOLLINGER"
"2011-12-02","SELL","2011-11-17","BOLLINGER"
"2011-12-02","SELL","2011-11-21","BOLLINGER"
"2011-12-02","SELL","2011-11-23","BOLLINGER"
"2011-12-02","SELL","2011-11-25","BOLLINGER"
"2011-12-05","SELL","2011-11-15","BOLLINGER"
"2011-12-05","BUY","2011-11-04","BOLLINGER"
"2011-12-05","SELL","2011-11-17","BOLLINGER"
"2011-12-05","SELL","2011-11-21","BOLLINGER"
"2011-12-05","SELL","2011-11-23","BOLLINGER"
"2011-12-05","SELL","2011-11-25","BOLLINGER"
"2011-12-07","SELL","2011-11-15","BOLLINGER"
"2011-12-07","BUY","2011-11-04","BOLLINGER"
"2011-12-07","SELL","2011-11-17","BOLLINGER"
"2011-12-07","SELL","2011-11-21","BOLLINGER"
"2011-12-07","SELL","2011-11-23","BOLLINGER"
"2011-12-07","SELL","2011-11-25","BOLLINGER"
"2011-12-07","BUY","2011-12-02","BOLLINGER"
"2011-12-08","SELL","2011-11-15","BOLLINGER"
"2011-12-08","BUY","2011-11-04","BOLLINGER"
"2011-12-08","SELL","2011-11-17","BOLLINGER"
"2011-12-08","SELL","2011-11-21","BOLLINGER"
"2011-12-08","SELL","2011-11-23","BOLLINGER"
"2011-12-08","SELL","2011-11-25","BOLLINGER"
"2011-12-08","BUY","2011-12-02","BOLLINGER"
"2011-12-09","SELL","2011-11-15","BOLLINGER"
"2011-12-09","BUY","2011-11-04","BOLLINGER"
"2011-12-09","SELL","2011-11-17","BOLLINGER"
"2011-12-09","SELL","2011-11-21","BOLLINGER"
"2011-12-09","SELL","2011-11-23","BOLLINGER"
"2011-12-09","SELL","2011-11-25","BOLLINGER"
"2011-12-09","BUY","2011-12-02","BOLLINGER"
"2011-12-12","SELL","2011-11-15","BOLLINGER"
"2011-12-12","BUY","2011-11-04","BOLLINGER"
"2011-12-12","SELL","2011-11-17","BOLLINGER"
"2011-12-12","SELL","2011-11-21","BOLLINGER"
"2011-12-12","SELL","2011-11-23","BOLLINGER"
"2011-12-12","SELL","2011-11-25","BOLLINGER"
"2011-12-12","BUY","2011-12-02","BOLLINGER"
"2011-12-13","SELL","2011-11-15","BOLLINGER"
"2011-12-13","BUY","2011-11-04","BOLLINGER"
"2011-12-13","SELL","2011-11-17","BOLLINGER"
"2011-12-13","SELL","2011-11-21","BOLLINGER"
"2011-12-13","SELL","2011-11-23","BOLLINGER"
"2011-12-13","SELL","2011-11-25","BOLLINGER"
"2011-12-13","BUY","2011-12-02","BOLLINGER"
"2011-12-14","BUY","2011-11-04","BOLLINGER"
"2011-12-14","SELL","2011-11-17","BOLLINGER"
"2011-12-14","SELL","2011-11-21","BOLLINGER"
"2011-12-14","SELL","2011-11-23","BOLLINGER"
"2011-12-14","SELL","2011-11-25","BOLLINGER"
"2011-12-14","BUY","2011-12-02","BOLLINGER"
"2011-12-15","BUY","2011-11-04","BOLLINGER"
"2011-12-15","SELL","2011-11-17","BOLLINGER"
"2011-12-15","SELL","2011-11-21","BOLLINGER"
"2011-12-15","SELL","2011-11-23","BOLLINGER"
"2011-12-15","SELL","2011-11-25","BOLLINGER"
"2011-12-15","BUY","2011-12-02","BOLLINGER"
"2011-12-16","SELL","2011-11-17","BOLLINGER"
"2011-12-16","SELL","2011-11-21","BOLLINGER"
"2011-12-16","SELL","2011-11-23","BOLLINGER"
"2011-12-16","SELL","2011-11-25","BOLLINGER"
"2011-12-16","BUY","2011-12-02","BOLLINGER"
"2011-12-19","SELL","2011-11-17","BOLLINGER"
"2011-12-19","SELL","2011-11-21","BOLLINGER"
"2011-12-19","SELL","2011-11-23","BOLLINGER"
"2011-12-19","SELL","2011-11-25","BOLLINGER"
"2011-12-19","BUY","2011-12-02","BOLLINGER"
"2011-12-20","SELL","2011-11-17","BOLLINGER"
"2011-12-20","SELL","2011-11-21","BOLLINGER"
"2011-12-20","SELL","2011-11-23","BOLLINGER"
"2011-12-20","SELL","2011-11-25","BOLLINGER"
"2011-12-20","BUY","2011-12-02","BOLLINGER"
"2011-12-21","SELL","2011-11-21","BOLLINGER"
"2011-12-21","SELL","2011-11-23","BOLLINGER"
"2011-12-21","SELL","2011-11-25","BOLLINGER"
"2011-12-21","BUY","2011-12-02","BOLLINGER"
"2011-12-22","SELL","2011-11-21","BOLLINGER"
"2011-12-22","SELL","2011-11-23","BOLLINGER"
"2011-12-22","SELL","2011-11-25","BOLLINGER"
"2011-12-22","BUY","2011-12-02","BOLLINGER"
"2011-12-22","SELL","2011-12-20","BOLLINGER"
"2011-12-22","SELL","2011-12-20","BOLLINGER"
"2011-12-23","SELL","2011-11-21","BOLLINGER"
"2011-12-23","SELL","2011-11-23","BOLLINGER"
"2011-12-23","SELL","2011-11-25","BOLLINGER"
"2011-12-23","BUY","2011-12-02","BOLLINGER"
"2011-12-23","SELL","2011-12-20","BOLLINGER"
"2011-12-23","SELL","2011-12-20","BOLLINGER"
"2011-12-26","SELL","2011-11-21","BOLLINGER"
"2011-12-26","SELL","2011-11-23","BOLLINGER"
"2011-12-26","SELL","2011-11-25","BOLLINGER"
"2011-12-26","BUY","2011-12-02","BOLLINGER"
"2011-12-26","SELL","2011-12-20","BOLLINGER"
"2011-12-26","SELL","2011-12-20","BOLLINGER"
"2011-12-27","SELL","2011-11-21","BOLLINGER"
"2011-12-27","SELL","2011-11-23","BOLLINGER"
"2011-12-27","SELL","2011-11-25","BOLLINGER"
"2011-12-27","BUY","2011-12-02","BOLLINGER"
"2011-12-27","SELL","2011-12-20","BOLLINGER"
"2011-12-27","SELL","2011-12-20","BOLLINGER"
"2011-12-28","SELL","2011-11-21","BOLLINGER"
"2011-12-28","SELL","2011-11-23","BOLLINGER"
"2011-12-28","SELL","2011-11-25","BOLLINGER"
"2011-12-28","BUY","2011-12-02","BOLLINGER"
"2011-12-28","SELL","2011-12-20","BOLLINGER"
"2011-12-28","SELL","2011-12-20","BOLLINGER"
"2011-12-29","SELL","2011-11-23","BOLLINGER"
"2011-12-29","SELL","2011-11-25","BOLLINGER"
"2011-12-29","BUY","2011-12-02","BOLLINGER"
"2011-12-29","SELL","2011-12-20","BOLLINGER"
"2011-12-29","SELL","2011-12-20","BOLLINGER"
"2011-12-30","SELL","2011-11-23","BOLLINGER"
"2011-12-30","SELL","2011-11-25","BOLLINGER"
"2011-12-30","BUY","2011-12-02","BOLLINGER"
"2011-12-30","SELL","2011-12-20","BOLLINGER"
"2011-12-30","SELL","2011-12-20","BOLLINGER"
"2012-01-02","SELL","2011-11-25","BOLLINGER"
"2012-01-02","BUY","2011-12-02","BOLLINGER"
"2012-01-02","SELL","2011-12-20","BOLLINGER"
"2012-01-02","SELL","2011-12-20","BOLLINGER"
"2012-01-03","SELL","2011-11-25","BOLLINGER"
"2012-01-03","BUY","2011-12-02","BOLLINGER"
"2012-01-03","SELL","2011-12-20","BOLLINGER"
"2012-01-03","SELL","2011-12-20","BOLLINGER"
"2012-01-04","BUY","2011-12-02","BOLLINGER"
"2012-01-04","SELL","2011-12-20","BOLLINGER"
"2012-01-04","SELL","2011-12-20","BOLLINGER"
"2012-01-05","BUY","2011-12-02","BOLLINGER"
"2012-01-05","SELL","2011-12-20","BOLLINGER"
"2012-01-05","SELL","2011-12-20","BOLLINGER"
"2012-01-06","BUY","2011-12-02","BOLLINGER"
"2012-01-06","SELL","2011-12-20","BOLLINGER"
"2012-01-06","SELL","2011-12-20","BOLLINGER"
"2012-01-07","SELL","2011-12-20","BOLLINGER"
"2012-01-07","SELL","2011-12-20","BOLLINGER"
"2012-01-09","SELL","2011-12-20","BOLLINGER"
"2012-01-09","SELL","2011-12-20","BOLLINGER"
"2012-01-09","BUY","2012-01-06","BOLLINGER"
"2012-01-10","SELL","2011-12-20","BOLLINGER"
"2012-01-10","SELL","2011-12-20","BOLLINGER"
"2012-01-10","BUY","2012-01-06","BOLLINGER"
"2012-01-11","SELL","2011-12-20","BOLLINGER"
"2012-01-11","SELL","2011-12-20","BOLLINGER"
"2012-01-11","BUY","2012-01-06","BOLLINGER"
"2012-01-12","SELL","2011-12-20","BOLLINGER"
"2012-01-12","SELL","2011-12-20","BOLLINGER"
"2012-01-12","BUY","2012-01-06","BOLLINGER"
"2012-01-13","BUY","2012-01-11","BOLLINGER"
"2012-01-13","SELL","2011-12-20","BOLLINGER"
"2012-01-13","BUY","2012-01-06","BOLLINGER"
"2012-01-13","BUY","2012-01-11","BOLLINGER"
"2012-01-16","BUY","2012-01-11","BOLLINGER"
"2012-01-16","SELL","2011-12-20","BOLLINGER"
"2012-01-16","BUY","2012-01-06","BOLLINGER"
"2012-01-16","BUY","2012-01-11","BOLLINGER"
"2012-01-17","BUY","2012-01-11","BOLLINGER"
"2012-01-17","SELL","2011-12-20","BOLLINGER"
"2012-01-17","BUY","2012-01-06","BOLLINGER"
"2012-01-17","BUY","2012-01-11","BOLLINGER"
"2012-01-18","BUY","2012-01-11","BOLLINGER"
"2012-01-18","SELL","2011-12-20","BOLLINGER"
"2012-01-18","BUY","2012-01-06","BOLLINGER"
"2012-01-18","BUY","2012-01-11","BOLLINGER"
"2012-01-19","BUY","2012-01-11","BOLLINGER"
"2012-01-19","SELL","2011-12-20","BOLLINGER"
"2012-01-19","BUY","2012-01-06","BOLLINGER"
